dateiname	tbeg_klass_art	erlaeuterung
qk20170505_2bvq002217	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20170508_1bvq001917	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20170508_2bvq002317	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20170524_2bvq002617	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20170524_2bvq002717	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20170606_1bvq001617	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20170627_2bvq003217	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20170709_2bvq004117	Regeln-Absatz	automatisch annotiert in ebene-Tags
qk20170914_2bvq005617	Regeln-Absatz	automatisch annotiert in ebene-Tags
qk20170921_2bvq004017	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20171012_2bvq006617	Regeln-Absatz	automatisch annotiert in ebene-Tags
qk20171206_2bvq008017	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20180119_2bvq000418	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20180125_2bvq004917	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20180129_1bvq007017	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20180226_1bvq000618	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20180315_2bvq002418	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20180324_1bvq001818	Regeln-Absatz	automatisch annotiert in ebene-Tags
qk20180425_2bvq002818	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20180727_1bvq007317	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20180821_1bvq005518	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20180918_1bvq007018	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20181207_2bvq010518	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20190130_1bvq000119	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20190206_1bvq000419	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20190305_2bvq001119	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20190318_1bvq009018	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20190403_2bvq002819	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20190515_1bvq004319	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20190522_1bvq004219	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20190524_1bvq004519	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20190624_1bvq005119	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20190801_1bvq006419	Regeln-Absatz	automatisch annotiert in ebene-Tags
qk20190808_1bvq006319	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20190813_1bvq006619	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20190815_1bvq005119	Regeln-Absatz	automatisch annotiert in ebene-Tags
qk20190817_1bvq006719	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20191031_1bvq007919	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20191120_1bvq008519	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20191216_1bvq008919	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200111_1bvq000220	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200213_1bvq001220	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200310_1bvq001520	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200312_2bvq000920	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200319_1bvq000120	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200323_2bvq000620	Regeln-Absatz	automatisch annotiert in ebene-Tags
qk20200407_2bvq001920	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200409_1bvq002920	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200410_1bvq002620	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200410_1bvq003120	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20200417_1bvq003720	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200429_1bvq004420	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200429_1bvq004720	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20200501_1bvq004220	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200515_2bvq002420	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200515_2bvq002520	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200516_1bvq005520	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200531_1bvq006320	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200611_1bvq006620	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200618_1bvq006920	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200619_1bvq005420	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200627_1bvq007420	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200716_2bvq001220	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200818_1bvq008220	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200820_1bvq006020	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20200830_1bvq009420	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200901_2bvq006120	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200908_2bvq006520	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20200928_1bvq010620	Regeln-Absatz	automatisch annotiert in ebene-Tags
qk20201001_2bvq006320	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20201019_2bvq007820	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20201022_1bvq011620	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20201023_1bvq012020	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20201102_1bvq011420	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20201116_2bvq008720	SVM-WE-Satz	automatisch annotiert in ebene-Tags
qk20201120_2bvq008620	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20201121_1bvq013520	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20201204_2bvq009420	Regeln-Satz	automatisch annotiert in ebene-Tags
qk20201205_1bvq014520	Regeln-Satz	automatisch annotiert in ebene-Tags
qs20050615a_2bvq001805	Regeln-Satz	automatisch annotiert in ebene-Tags
qs20150720_1bvq002515	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19980105_2bvr219897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980108_1bvr039096	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980108_1bvr187294	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980114_2bvr230696	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19980114_2bvr234696	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980123_2bvr189897	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980128_2bvr198197	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980129_1bvr242297	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980130_1bvr171396	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980202_2bvr035697	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980205_1bvr041095	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980205_1bvr266695	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980206_1bvr178897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980209_1bvr223497	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980210_2bvr228397	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19980212_1bvr027297	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980212_1bvr212495	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980213_1bvr008396	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980213_1bvr074396	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980213_1bvr181295	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980213_1bvr192196	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980219_1bvr096294	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19980219_2bvr018998	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980219_2bvr188897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980223_1bvr184297	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980225_1bvr020797	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980225_1bvr029989	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980225_1bvr042190	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19980226_1bvr084290	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980226_1bvr111486	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980226_1bvr134291	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980304_1bvr148797	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980304_2bvr009898	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980304_2bvr011898	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980309_1bvr104192	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980312_1bvr022297	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19980312_1bvr216596	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980319_1bvr001097	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980319_1bvr001397	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980319_1bvr026297	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980319_1bvr026497	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980319_2bvr029198	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980319_2bvr029498	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980319_2bvr032798	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980323_1bvr223197	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980323_2bvr227096	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980324_1bvr193596	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980325_1bvr108492	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980326_1bvr234195	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980327_2bvr027598	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980328_2bvr203797	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980330_1bvr117285	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980330_1bvr183197	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980331_1bvr100496	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980331_1bvr198897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980331_1bvr200897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980331_1bvr216793	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980331_1bvr236697	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980401_2bvr147897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980403_2bvr041596	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980404_1bvr096897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980404_1bvr122494	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980404_1bvr137290	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980406_1bvr027191	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19980406_1bvr211497	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980406_1bvr219497	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980407_2bvr025396	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980407_2bvr182797	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980407_2bvr256095	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980409_1bvr004492	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980409_1bvr041587	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980421_1bvr231194	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980422_1bvr214694	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980424_1bvr058788	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980424_2bvr159896	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980429_2bvr293993	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980430_2bvr020698	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980430_2bvr043597	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980430_2bvr078096	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19980504_2bvr015997	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980504_2bvr131497	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980504_2bvr255596	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980505_1bvr113194	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980507_2bvr199295	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980510_2bvr097897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980510_2bvr175397	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980512_2bvr006196	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980520_2bvr138595	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980526_1bvr018088	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980527_2bvr037898	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980528_1bvr032998	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980603_1bvr093598	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980604_1bvr007498	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980604_1bvr157594	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980604_1bvr231396	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980604_1bvr265295	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980608_1bvr065097	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980610_1bvr148586	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980614_2bvr025297	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980617_1bvr238694	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980618_1bvr111498	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980622_2bvr053298	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980624_1bvr038092	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980701_2bvr175897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980702_1bvr081090	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980702_2bvr098998	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980703_1bvr001398	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980703_1bvr043498	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980707_1bvr170892	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980708_1bvr085187	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980713_1bvr066698	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980715_2bvr044698	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980723_1bvr247094	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980724_2bvr009997	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980728_1bvr078194	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980729_1bvr028793	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980729_1bvr114390	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980804_1bvr171194	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980804_1bvr209597	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980805_1bvr026498	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980805_1bvr047298	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980805_1bvr225095	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980805_2bvr015396	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980807_2bvr096298	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980810_1bvr001098	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980811_1bvr127094	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980811_1bvr133498	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980811_1bvr136298	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980818_1bvr195594	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980820_2bvr001098	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980824_2bvr219597	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19980825_1bvr143598	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980825_1bvr248794	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980911_1bvr167097	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980911_2bvr192997	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980915_1bvr027992	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980915_1bvr154098	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980916_1bvr113098	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980917_2bvr127898	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980918_2bvr006993	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980918_2bvr147694	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980924_2bvr247096	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980928_2bvr115897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19980928_2bvr223294	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981014_1bvr054796	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981014_1bvr152698	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981014_2bvr020591	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981014_2bvr050698	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981016_1bvr059096	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981016_1bvr168592	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981016_2bvr132896	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981020_1bvr173098	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981021_1bvr017994	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981027_2bvr051591	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981027_2bvr266295	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981028_1bvr034193	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981103_1bvr189198	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981104_1bvr182896	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981107_2bvr253595	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981112_2bvr183898	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981116_2bvr051096	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19981118_1bvr002197	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19981124_2bvr195798	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981125_2bvr089898	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981126_1bvr206998	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981203_1bvr048496	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981203_1bvr059297	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981203_1bvr226296	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981203_2bvr203398	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981204_2bvr212696	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19981204_2bvr248596	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19981207_1bvr083189	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981210_2bvr199898	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19981214_1bvr218498	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19981216_2bvr062794	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk19981217_2bvr155698	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19981220_2bvr006998	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19990107_1bvr175998	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990107_2bvr092997	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990107_2bvr217898	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990107_2bvr223798	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990113_1bvr190995	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990114_1bvr116293	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990115_1bvr127492	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990115_1bvr194698	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19990119_2bvr183798	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990121_1bvr064596	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990121_2bvr017293	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990122_2bvr008697	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990122_2bvr072996	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19990127_1bvr163894	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990127_1bvr180594	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990128_1bvr226198	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990203_2bvr080497	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990203_2bvr108197	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990203_2bvr143598	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19990205_1bvr070995	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990206_2bvr150298	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990211_2bvr022998	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990216_2bvr103498	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990217_1bvr141894	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990217_1bvr142292	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990217_1bvr157995	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990218_1bvr136788	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk19990218_1bvr184098	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990218_1bvr215698	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990218_2bvr033598	Regeln-Satz	automatisch annotiert in ebene-Tags
rk19990222_1bvr056591	Regeln-Satz	automatisch annotiert in ebene-Tags
